seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	UMAP1	UMAP2	distance1	distance2
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1285	anterior	5	Region2930.4	0	0	11.0271139144897	9.42650413513184	11.0271139144897	14.5071093431045
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1285	anterior	5	Region2930.4	0	0	11.0395832061768	9.42799091339111	11.0395832061768	14.5175552359578
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1285	anterior	5	Region2930.4	0	0	11.0237627029419	9.44096565246582	11.0237627029419	14.5139648815137
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1285	anterior	5	Region2930.4	0	0	11.0215101242065	9.44027614593506	11.0215101242065	14.5118055089468
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1285	anterior	5	Region2930.4	0	0	11.0299205780029	9.44456100463867	11.0299205780029	14.5209807012954
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0223550796509	9.44149208068848	11.0223550796509	14.513238240021
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0271139144897	9.42650413513184	11.0271139144897	14.5071093431045
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0395832061768	9.42799091339111	11.0395832061768	14.5175552359578
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0237627029419	9.44096565246582	11.0237627029419	14.5139648815137
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0215101242065	9.44027614593506	11.0215101242065	14.5118055089468
chr2R	20597848	20598293	446	*	Region2930	chr2R	20597848	20598293	.	446	Time	Down	0.041639650556763	-1.28157368878479	-0.186030161217359	0.208920691464466	0.214466825633124	-0.701528935314067	0.679256709964437	0.0774364113113238	1.04060209307079	-1.12232992596067	-0.109045362197053	Region1950	chr2R	20598229	20600843	.	2615	Toll10b	Down	0.185233835800378	-0.246944250551533	0.108235021328454	None	None	region 1286	trunk_mesoderm_AISN_subset	2	Region2930.5	0	0	11.0299205780029	9.44456100463867	11.0299205780029	14.5209807012954
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1287	procephalic_ectoderm_AISN	4	Region2931.3	1	0	11.667534828186	7.80545330047607	11.667534828186	14.0376803708037
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1287	procephalic_ectoderm_AISN	4	Region2931.3	1	0	11.6578855514526	7.80541324615479	11.6578855514526	14.0296390357705
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1287	procephalic_ectoderm_AISN	4	Region2931.3	1	0	11.6694927215576	7.79531764984131	11.6694927215576	14.0336751295024
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1288	ventral_ectoderm_AISN	4	Region2931.4	1	1	11.667534828186	7.80545330047607	11.667534828186	14.0376803708037
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1288	ventral_ectoderm_AISN	4	Region2931.4	1	1	11.6578855514526	7.80541324615479	11.6578855514526	14.0296390357705
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1288	ventral_ectoderm_AISN	4	Region2931.4	1	1	11.6694927215576	7.79531764984131	11.6694927215576	14.0336751295024
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1289	None	0	Region2931.5	1	0	11.667534828186	7.80545330047607	11.667534828186	14.0376803708037
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1289	None	0	Region2931.5	1	0	11.6578855514526	7.80541324615479	11.6578855514526	14.0296390357705
chr2R	20599881	20601195	1315	*	Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.636957229214787	0.471815236262319	-0.270406702200736	1.24682137159747	0.266572398545913	-0.726614088669601	0.639831612038076	-0.608974978329529	-0.69568107408642	0.156321393082704	0.867762969387665	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1289	None	0	Region2931.5	1	0	11.6694927215576	7.79531764984131	11.6694927215576	14.0336751295024
chr2R	20602563	20605882	3320	*	Region2932	chr2R	20602563	20605882	.	3320	Toll9	Up	-0.332843252740226	-0.10729731056484	-0.339800736257933	0.934532374231255	-0.0255205115189715	-0.521732963077472	0.770454523914447	-0.563180096197644	-0.315830580217594	0.0785048543288823	0.383868099388096	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1289	None	0	Region2932	1	0	11.6358709335327	7.74231386184692	11.6358709335327	13.9762983767941
chr2R	20602563	20605882	3320	*	Region2932	chr2R	20602563	20605882	.	3320	Toll9	Up	-0.332843252740226	-0.10729731056484	-0.339800736257933	0.934532374231255	-0.0255205115189715	-0.521732963077472	0.770454523914447	-0.563180096197644	-0.315830580217594	0.0785048543288823	0.383868099388096	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1289	None	0	Region2932	1	0	11.6351299285889	7.73700761795044	11.6351299285889	13.9727425845955
chr2R	20602563	20605882	3320	*	Region2932	chr2R	20602563	20605882	.	3320	Toll9	Up	-0.332843252740226	-0.10729731056484	-0.339800736257933	0.934532374231255	-0.0255205115189715	-0.521732963077472	0.770454523914447	-0.563180096197644	-0.315830580217594	0.0785048543288823	0.383868099388096	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1290	None	0	Region2932.1	1	0	11.6358709335327	7.74231386184692	11.6358709335327	13.9762983767941
chr2R	20602563	20605882	3320	*	Region2932	chr2R	20602563	20605882	.	3320	Toll9	Up	-0.332843252740226	-0.10729731056484	-0.339800736257933	0.934532374231255	-0.0255205115189715	-0.521732963077472	0.770454523914447	-0.563180096197644	-0.315830580217594	0.0785048543288823	0.383868099388096	Region1951	chr2R	20601090	20602629	.	1540	Toll9	Up	-0.760291499874496	-0.750224918411221	1.53318092003017	region 584	Toll9	region 1290	None	0	Region2932.1	1	0	11.6351299285889	7.73700761795044	11.6351299285889	13.9727425845955
chr2R	21047750	21048668	919	*	Region2973	chr2R	21047750	21048668	.	919	Toll10b	Down	0.751393340197699	-0.569320250622371	-2.13479239327592	2.0275675550132	0.552912618819644	-1.06272561286034	0.702043975406017	-0.784175132012466	-0.228842398598585	-0.607535944438572	1.16723659826307	Region1967	chr2R	21045344	21047871	.	2528	Toll9	Up	-0.0407439543952552	-0.734251942461497	0.860270484828688	None	None	None	None	-1	Region2973	0	0	10.3023195266724	9.69675445556641	10.3023195266724	14.1479622066643
chr2R	21047750	21048668	919	*	Region2973	chr2R	21047750	21048668	.	919	Toll10b	Down	0.751393340197699	-0.569320250622371	-2.13479239327592	2.0275675550132	0.552912618819644	-1.06272561286034	0.702043975406017	-0.784175132012466	-0.228842398598585	-0.607535944438572	1.16723659826307	Region1968	chr2R	21048435	21050635	.	2201	Toll9	Up	-0.0457236213439448	-0.822026169981698	0.963208525968059	None	None	None	None	-1	Region2973.1	0	0	10.3293676376343	9.70606327056885	10.3293676376343	14.1740431777842
chr2R	21048931	21049378	448	*	Region2974	chr2R	21048931	21049378	.	448	Toll9	Up	0.0716398689289048	-0.265759356029538	-0.862582009797678	1.1329248145461	0.013076384578294	-1.16399447750376	1.61851071238717	-0.858517054656501	-0.460966780085647	-0.37371111849489	1.21368128575834	Region1968	chr2R	21048435	21050635	.	2201	Toll9	Up	-0.0457236213439448	-0.822026169981698	0.963208525968059	None	None	None	None	-1	Region2974	0	0	10.3956995010376	9.48697185516357	10.3956995010376	14.0738481978647
chr2R	21477301	21477726	426	*	Region3012	chr2R	21477301	21477726	.	426	Toll10b	Down	0.654915325547484	-1.23749682234064	-1.65399424667359	1.47254433929583	0.116485459682135	-0.67747352905121	0.78590746333487	-1.37380172018841	0.974660774670903	-0.263532764458601	-1.1561704363432	Region1999	chr2R	21476086	21477357	.	1272	Toll9	Up	-0.430023047683401	-0.217090224113676	0.634832478927246	None	None	None	None	-1	Region3012	0	0	9.99435997009277	9.72795391082764	9.99435997009277	13.9470541155822
chr2R	21552448	21553870	1423	*	Region3024	chr2R	21552448	21553870	.	1423	Toll10b	Down	0.716181149087506	-0.202668964174125	-1.29767258694261	0.881686830384647	-0.518693719202427	-1.10974358898753	2.3046600407716	-0.228154121844062	1.14440925626201	-0.92568284618509	-0.53288811568422	Region2010	chr2R	21552015	21552450	.	436	Gd7	Up	0.876433824795665	-0.0254697306847572	-0.769261676608907	None	None	None	None	-1	Region3024	0	0	9.75319576263428	9.86859512329102	9.75319576263428	13.8749413437214
chr2R	21552448	21553870	1423	*	Region3024	chr2R	21552448	21553870	.	1423	Toll10b	Down	0.716181149087506	-0.202668964174125	-1.29767258694261	0.881686830384647	-0.518693719202427	-1.10974358898753	2.3046600407716	-0.228154121844062	1.14440925626201	-0.92568284618509	-0.53288811568422	Region2011	chr2R	21552791	21553324	.	534	Toll9	Down	1.24353946939973	0.587204284740965	-1.79031572668128	None	None	None	None	-1	Region3024.1	0	0	9.61036205291748	10.0890970230103	9.61036205291748	13.9337337970793
chr2R	21705824	21706360	537	*	Region3038	chr2R	21705824	21706360	.	537	Gd7	Down	-1.79070800102786	0.755775517747751	1.3779678974192	0.456818028079671	-0.0541333559906087	0.189421500892569	-0.188820853435919	-0.549639427177185	-0.0742464596790215	-0.270784808895077	0.477289359474416	Region2027	chr2R	21706224	21707600	.	1377	Toll10b	Up	-0.318743195710758	0.849421848413458	-0.662148738283123	None	None	None	None	-1	Region3038	0	0	15.8718042373657	7.80075263977051	15.8718042373657	17.6851890432686
chr2R	22911410	22912324	915	*	Region3118	chr2R	22911410	22912324	.	915	Toll9	Up	-2.08803412918259	-0.644454195128668	0.432743304245281	2.20648622461116	-2.01129153363716	1.63816728832139	0.579587143093952	-0.900370881595207	-0.300371969479683	-0.455376104935412	1.07435386934171	Region2087	chr2R	22911784	22912030	.	247	Gd7	Down	-1.34698128126297	1.08683469554739	0.00768735157944787	region 385	Toll10b	None	None	-1	Region3118	1	0	11.760326385498	8.45565700531006	11.760326385498	14.4845922305355
chr2R	23574249	23575583	1335	*	Region3161	chr2R	23574249	23575583	.	1335	Toll9	Up	-0.350863511092763	-0.645990926105163	-1.11270957044824	2.06084781474023	0.0870497390904942	-0.947277780208135	1.20761594639622	-0.706412265281158	-0.263729003559337	-0.524499058908579	1.1101262605532	Region2121	chr2R	23573547	23574416	.	870	Gd7	Down	-1.79858100683721	0.413406557074516	1.17376861427775	None	None	None	None	-1	Region3161	0	0	11.3443489074707	8.41984081268311	11.3443489074707	14.1275607040053
chr2R	23574249	23575583	1335	*	Region3161	chr2R	23574249	23575583	.	1335	Toll9	Up	-0.350863511092763	-0.645990926105163	-1.11270957044824	2.06084781474023	0.0870497390904942	-0.947277780208135	1.20761594639622	-0.706412265281158	-0.263729003559337	-0.524499058908579	1.1101262605532	Region2122	chr2R	23574840	23577249	.	2410	Toll9	Up	-1.21942741804764	-0.175351681864216	1.30663217514651	None	None	None	None	-1	Region3161.1	0	0	11.3005876541138	8.43889808654785	11.3005876541138	14.1038392731713
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2122	chr2R	23574840	23577249	.	2410	Toll9	Up	-1.21942741804764	-0.175351681864216	1.30663217514651	None	None	region 1426	posterior_endoderm_AISN	4	Region3162	0	0	10.854362487793	9.22816944122314	10.854362487793	14.2469749860218
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2122	chr2R	23574840	23577249	.	2410	Toll9	Up	-1.21942741804764	-0.175351681864216	1.30663217514651	None	None	region 1426	posterior_endoderm_AISN	4	Region3162	0	0	10.8348894119263	9.20335483551025	10.8348894119263	14.216067276043
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2122	chr2R	23574840	23577249	.	2410	Toll9	Up	-1.21942741804764	-0.175351681864216	1.30663217514651	None	None	region 1427	anterior_endoderm_AISN	3	Region3162.1	0	0	10.854362487793	9.22816944122314	10.854362487793	14.2469749860218
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2122	chr2R	23574840	23577249	.	2410	Toll9	Up	-1.21942741804764	-0.175351681864216	1.30663217514651	None	None	region 1427	anterior_endoderm_AISN	3	Region3162.1	0	0	10.8348894119263	9.20335483551025	10.8348894119263	14.216067276043
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2123	chr2R	23577734	23580523	.	2790	Gd7	Down	-0.70816769907219	0.179227831228224	0.443708703574161	None	None	region 1426	posterior_endoderm_AISN	4	Region3162.2	0	0	10.8958292007446	9.19221496582031	10.8958292007446	14.2553817889824
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2123	chr2R	23577734	23580523	.	2790	Gd7	Down	-0.70816769907219	0.179227831228224	0.443708703574161	None	None	region 1426	posterior_endoderm_AISN	4	Region3162.2	0	0	10.8786211013794	9.19035339355469	10.8786211013794	14.2410320049426
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2123	chr2R	23577734	23580523	.	2790	Gd7	Down	-0.70816769907219	0.179227831228224	0.443708703574161	None	None	region 1427	anterior_endoderm_AISN	3	Region3162.3	0	0	10.8958292007446	9.19221496582031	10.8958292007446	14.2553817889824
chr2R	23577111	23578268	1158	*	Region3162	chr2R	23577111	23578268	.	1158	Toll10b	Down	0.851166513770182	0.519307278310441	-1.69947483920174	1.27201443049164	0.391421011457316	-0.660648634967441	0.368036105858397	-0.87468904058137	0.319406307988125	-0.509339105092124	0.187120260856022	Region2123	chr2R	23577734	23580523	.	2790	Gd7	Down	-0.70816769907219	0.179227831228224	0.443708703574161	None	None	region 1427	anterior_endoderm_AISN	3	Region3162.3	0	0	10.8786211013794	9.19035339355469	10.8786211013794	14.2410320049426
chr2R	23637958	23638325	368	*	Region3166	chr2R	23637958	23638325	.	368	Time	Down	-0.396221713422806	-1.09246897126747	0.364609496020165	0.0159444200578693	-1.06146034681781	0.412991518735759	0.941025143808781	-2.23040004060793	0.350341323711168	-0.284029445573823	-0.162268164962112	Region2126	chr2R	23638133	23639113	.	981	Toll10b	Up	-1.50367062522185	2.16099277309977	-1.05393402734088	None	None	None	None	-1	Region3166	0	0	12.8591995239258	9.84074306488037	12.8591995239258	16.1925673216178
chr2R	24513619	24514103	485	*	Region3231	chr2R	24513619	24514103	.	485	Toll9	Up	-0.53524031831258	-1.1368455005011	-2.00407756863699	3.58100090810564	-0.541417001919811	-1.04383721749755	2.2445378771034	-1.46947106611749	-0.775332081260857	-1.25787399798925	2.8834813630229	Region2194	chr2R	24512848	24513852	.	1005	Toll9	Up	-0.254864363949154	-1.65313208009337	2.08535481249678	None	None	region 1523	ventral_ectoderm_AISN	4	Region3231	0	1	11.0969362258911	10.2552518844604	11.0969362258911	15.1100028065922
chr2R	24513619	24514103	485	*	Region3231	chr2R	24513619	24514103	.	485	Toll9	Up	-0.53524031831258	-1.1368455005011	-2.00407756863699	3.58100090810564	-0.541417001919811	-1.04383721749755	2.2445378771034	-1.46947106611749	-0.775332081260857	-1.25787399798925	2.8834813630229	Region2195	chr2R	24514055	24515289	.	1235	Toll10b	Down	0.591025776424742	-1.89521630895063	1.58674689981686	None	None	region 1523	ventral_ectoderm_AISN	4	Region3231.1	0	1	11.0958480834961	10.2688236236572	11.0958480834961	15.1184186774214
chr2R	24580311	24581458	1148	*	Region3238	chr2R	24580311	24581458	.	1148	Toll10b	Down	1.67959952606847	-0.145893920118436	-3.51794561864193	2.74442365826757	2.44739787768805	-4.67401421067584	3.06530223485531	1.25910824983048	-0.0525455468343571	-1.39960953917848	1.95423977012151	Region2203	chr2R	24580633	24581035	.	403	Toll9	Up	-0.437727654715075	-1.00757248097295	1.52806798789816	None	None	None	None	-1	Region3238	0	0	9.58902072906494	9.87721824645996	9.58902072906494	13.7662180293151
chr3L	2438340	2439979	1640	*	Region3509	chr3L	2438340	2439979	.	1640	Toll9	Up	0.319705850530589	-1.08361000204698	-1.3520677075572	1.49535563995522	-0.495777590997083	-0.444645706095232	1.33628444400977	-1.05913155267459	0.886624561814918	-1.0126683342726	-0.0174256362853328	Region2372	chr3L	2437159	2438748	.	1590	Gd7	Up	1.47179502026527	-0.0710630223927463	-1.26010258752936	None	None	None	None	-1	Region3509	0	0	9.21344375610352	11.2851848602295	9.21344375610352	14.5685600927626
chr3L	2438340	2439979	1640	*	Region3509	chr3L	2438340	2439979	.	1640	Toll9	Up	0.319705850530589	-1.08361000204698	-1.3520677075572	1.49535563995522	-0.495777590997083	-0.444645706095232	1.33628444400977	-1.05913155267459	0.886624561814918	-1.0126683342726	-0.0174256362853328	Region2373	chr3L	2439242	2440810	.	1569	Gd7	Up	0.168614854102287	-0.00598257418866072	-0.146782651641981	None	None	None	None	-1	Region3509.1	0	0	9.97584819793701	9.48085594177246	9.97584819793701	13.7624189972884
chr3L	2881200	2882832	1633	*	Region3543	chr3L	2881200	2882832	.	1633	Toll9	Up	-0.377833057168309	0.000159649692980533	-0.307528581203104	0.949356999802288	-0.480546174450824	-0.478104150044542	1.36150768854293	0.0714155696487354	-0.285390121200591	-0.071628154175294	0.537646398081598	Region2398	chr3L	2882682	2883611	.	930	Toll9	Up	-1.06087786533913	-1.35699543273632	2.48706407833095	None	None	None	None	-1	Region3543.2	0	0	12.1796455383301	7.96109771728516	12.1796455383301	14.5506990314392
chr3L	4229664	4231258	1595	*	Region3647	chr3L	4229664	4231258	.	1595	Toll9	Up	0.246653633507612	0.856271274676367	-1.63324973033432	1.99502303183428	-0.599666378198032	-0.293527187542047	1.27267997180146	-0.924820859571052	-0.263796680451205	-0.477440929566743	1.04725987548555	Region2462	chr3L	4229058	4229753	.	696	Toll9	Up	-0.657833158699499	-0.806624037250753	1.50314320385975	None	None	None	None	-1	Region3647	0	0	10.5369091033936	9.57633399963379	10.5369091033936	14.2384207806105
chr3L	4229664	4231258	1595	*	Region3647	chr3L	4229664	4231258	.	1595	Toll9	Up	0.246653633507612	0.856271274676367	-1.63324973033432	1.99502303183428	-0.599666378198032	-0.293527187542047	1.27267997180146	-0.924820859571052	-0.263796680451205	-0.477440929566743	1.04725987548555	Region2463	chr3L	4231090	4232202	.	1113	Gd7	Up	0.816351526778135	-0.55339092154762	-0.122708163049226	None	None	None	None	-1	Region3647.1	0	0	10.2144651412964	9.56234359741211	10.2144651412964	13.9919159945208
chr3L	5620668	5622014	1347	*	Region3705	chr3L	5620668	5622014	.	1347	Toll9	Up	-0.00438025012794753	-1.89985178293492	-1.36499348672836	1.95201574715631	0.461090412547151	-1.24356456417074	1.08806544544227	-1.18335350026282	0.121167241059217	-0.358970011732262	0.292785811493701	Region2511	chr3L	5620363	5620815	.	453	Toll9	Up	-0.261105347127366	-0.944033938380678	1.29605495415118	None	None	region 1993	procephalic_ectoderm_AISN	4	Region3705	0	0	10.4217376708984	10.8067693710327	10.4217376708984	15.0132901230781
